 neg. daughter ca43 z=20 n=23 a=43 Q=-38.4054
 pos. daughter k43  z=19 n=24 a=43 Q=-36.5880
              +++++++++ca43 -->k43  +++++++++---------k43  -->ca43 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -5.052 -99.999   -5.311
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -5.052 -56.442   -5.311
  0.20  1.0 -0.134 -99.999 -58.164  -59.437  -5.052 -29.438   -5.311
  0.40  1.0 -0.306 -99.999 -34.771  -35.724  -5.052 -15.358   -5.311
  0.70  1.0 -0.503 -57.478 -23.910  -24.591  -5.048  -9.504   -5.304
  1.00  1.0 -0.511 -40.223 -18.379  -18.877  -4.961  -7.969   -5.114
  1.50  1.0 -0.511 -26.809 -13.721  -14.022  -4.350  -6.618   -4.256
  2.00  1.0 -0.511 -20.104 -11.126  -11.300  -3.775  -5.743   -3.629
  3.00  1.0 -0.511 -13.377  -8.164   -8.165  -3.144  -4.550   -2.953
  5.00  1.0 -0.511  -7.945  -5.369   -5.134  -2.659  -3.260   -2.262
 10.00  1.0 -0.511  -3.902  -2.730   -2.104  -2.308  -1.796   -0.990
 30.00  1.0 -0.511  -0.327   0.825    2.057  -2.164   0.570    1.678
100.00  1.0 -0.511   1.965   4.329    6.040  -2.191   4.071    5.641
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -5.052 -99.999   -5.311
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -5.052 -57.443   -5.311
  0.20  2.0 -0.095 -99.999 -57.164  -58.437  -5.052 -30.439   -5.311
  0.40  2.0 -0.227 -99.999 -33.771  -34.724  -5.052 -16.358   -5.311
  0.70  2.0 -0.446 -57.478 -23.497  -24.178  -5.048  -9.917   -5.304
  1.00  2.0 -0.506 -40.223 -18.358  -18.855  -4.961  -7.990   -5.114
  1.50  2.0 -0.511 -26.809 -13.720  -14.020  -4.350  -6.619   -4.256
  2.00  2.0 -0.511 -20.104 -11.126  -11.300  -3.775  -5.744   -3.629
