 neg. daughter cr53 z=24 n=29 a=53 Q=-55.2837
 pos. daughter v53  z=23 n=30 a=53 Q=-51.8633
              +++++++++cr53 -->v53  +++++++++---------v53  -->cr53 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -2.125 -99.999   -1.996
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -2.125 -55.230   -1.996
  0.20  1.0 -0.134 -99.999 -96.144  -97.424  -2.125 -28.178   -1.995
  0.40  1.0 -0.306 -99.999 -52.581  -53.554  -2.113 -14.071   -1.978
  0.70  1.0 -0.503 -75.221 -33.066  -33.787  -2.066  -8.205   -1.911
  1.00  1.0 -0.511 -52.268 -24.080  -24.639  -2.018  -6.673   -1.845
  1.50  1.0 -0.511 -34.396 -16.834  -17.204  -1.962  -5.380   -1.770
  2.00  1.0 -0.511 -25.454 -13.071  -13.306  -1.928  -4.637   -1.725
  3.00  1.0 -0.511 -16.521  -9.129   -9.169  -1.890  -3.749   -1.664
  5.00  1.0 -0.511  -9.434  -5.719   -5.510  -1.796  -2.780   -1.433
 10.00  1.0 -0.511  -4.267  -2.675   -2.114  -0.713  -1.484    0.034
 30.00  1.0 -0.511   0.046   1.447    2.558   1.182   1.437    2.762
100.00  1.0 -0.511   2.564   5.001    6.684   1.773   4.651    6.276
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -2.125 -99.999   -1.996
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -2.125 -56.231   -1.996
  0.20  2.0 -0.095 -99.999 -95.143  -96.423  -2.125 -29.179   -1.995
  0.40  2.0 -0.227 -99.999 -51.581  -52.554  -2.113 -15.071   -1.978
  0.70  2.0 -0.446 -75.221 -32.653  -33.374  -2.066  -8.618   -1.911
  1.00  2.0 -0.506 -52.268 -24.059  -24.617  -2.018  -6.694   -1.845
  1.50  2.0 -0.511 -34.396 -16.832  -17.203  -1.962  -5.381   -1.770
  2.00  2.0 -0.511 -25.454 -13.071  -13.306  -1.928  -4.637   -1.725
  3.00  2.0 -0.511 -16.521  -9.129   -9.169  -1.890  -3.749   -1.664
  5.00  2.0 -0.511  -9.434  -5.719   -5.510  -1.796  -2.780   -1.433
 10.00  2.0 -0.511  -4.267  -2.675   -2.114  -0.713  -1.484    0.034
 30.00  2.0 -0.511   0.046   1.447    2.558   1.182   1.437    2.762
100.00  2.0 -0.511   2.564   5.001    6.684   1.773   4.651    6.276
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -2.126 -99.999   -1.996
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -2.125 -57.249   -1.996
  0.20  3.0 -0.055 -99.999 -94.137  -95.417  -2.125 -30.185   -1.995
  0.40  3.0 -0.147 -99.999 -50.579  -51.552  -2.113 -16.073   -1.978
  0.70  3.0 -0.314 -75.221 -31.704  -32.426  -2.066  -9.566   -1.911
  1.00  3.0 -0.465 -52.268 -23.853  -24.411  -2.018  -6.900   -1.845
  1.50  3.0 -0.506 -34.396 -16.818  -17.188  -1.962  -5.396   -1.770
  2.00  3.0 -0.510 -25.454 -13.068  -13.303  -1.928  -4.640   -1.725
  3.00  3.0 -0.511 -16.521  -9.129   -9.169  -1.890  -3.749   -1.664
  5.00  3.0 -0.511  -9.434  -5.719   -5.510  -1.796  -2.780   -1.433
 10.00  3.0 -0.511  -4.267  -2.675   -2.114  -0.713  -1.484    0.034
 30.00  3.0 -0.511   0.046   1.447    2.558   1.182   1.437    2.762
100.00  3.0 -0.511   2.564   5.001    6.684   1.773   4.651    6.276
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -2.126 -99.999   -1.997
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -2.126 -58.405   -1.997
  0.20  4.0 -0.013 -99.999 -93.083  -94.363  -2.126 -31.239   -1.996
  0.40  4.0 -0.067 -99.999 -49.561  -50.534  -2.114 -17.091   -1.979
  0.70  4.0 -0.174 -75.221 -30.698  -31.420  -2.067 -10.573   -1.912
  1.00  4.0 -0.302 -52.268 -23.031  -23.589  -2.018  -7.722   -1.845
  1.50  4.0 -0.464 -34.396 -16.676  -17.047  -1.962  -5.537   -1.770
