 neg. daughter co54 z=27 n=27 a=54 Q=-48.0096
 pos. daughter fe54 z=26 n=28 a=54 Q=-56.2514
              +++++++++co54 -->fe54 +++++++++---------fe54 -->co54 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.568  -5.192    1.159 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.568  -5.697    1.159 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.568  -5.843    1.158 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.549  -6.000    1.139 -99.999 -99.999  -99.999
  0.70  1.0 -0.503   0.377  -5.629    0.967 -73.416 -59.708  -60.444
  1.00  1.0 -0.511   0.173  -4.569    0.763 -51.248 -42.479  -43.057
  1.50  1.0 -0.511  -0.054  -3.669    0.535 -33.938 -28.940  -29.338
  2.00  1.0 -0.511  -0.185  -3.160    0.404 -25.265 -22.052  -22.319
  3.00  1.0 -0.511  -0.319  -2.532    0.274 -16.590 -14.998  -15.065
  5.00  1.0 -0.511  -0.365  -1.740    0.262  -9.720  -9.118   -8.850
 10.00  1.0 -0.511  -0.042  -0.320    0.927  -4.958  -4.175   -3.457
 30.00  1.0 -0.511   1.748   2.603    3.879  -2.212   0.833    1.927
100.00  1.0 -0.511   2.680   5.602    7.286  -1.315   4.475    6.077
  0.01  2.0 -0.001   0.568  -4.213    1.159 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.568  -4.698    1.159 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.568  -4.843    1.158 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.549  -5.000    1.139 -99.999 -99.999  -99.999
  0.70  2.0 -0.446   0.377  -5.216    0.967 -73.416 -60.121  -60.857
  1.00  2.0 -0.506   0.173  -4.547    0.763 -51.248 -42.501  -43.079
  1.50  2.0 -0.511  -0.054  -3.668    0.535 -33.938 -28.942  -29.339
  2.00  2.0 -0.511  -0.185  -3.160    0.404 -25.265 -22.052  -22.320
  3.00  2.0 -0.511  -0.319  -2.532    0.274 -16.590 -14.998  -15.065
  5.00  2.0 -0.511  -0.365  -1.740    0.262  -9.720  -9.119   -8.850
 10.00  2.0 -0.511  -0.042  -0.320    0.927  -4.958  -4.175   -3.457
 30.00  2.0 -0.511   1.748   2.603    3.879  -2.212   0.833    1.927
100.00  2.0 -0.511   2.680   5.602    7.286  -1.315   4.475    6.077
  0.01  3.0  0.003   0.568  -3.312    1.159 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.568  -3.703    1.159 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.568  -3.845    1.159 -99.999 -99.999  -99.999
  0.40  3.0 -0.147   0.549  -4.000    1.139 -99.999 -99.999  -99.999
  0.70  3.0 -0.314   0.377  -4.269    0.968 -73.416 -61.070  -61.806
  1.00  3.0 -0.465   0.173  -4.341    0.763 -51.249 -42.707  -43.285
  1.50  3.0 -0.506  -0.054  -3.654    0.535 -33.938 -28.956  -29.354
  2.00  3.0 -0.510  -0.185  -3.157    0.404 -25.265 -22.055  -22.323
  3.00  3.0 -0.511  -0.319  -2.531    0.274 -16.590 -14.998  -15.066
  5.00  3.0 -0.511  -0.365  -1.740    0.262  -9.720  -9.119   -8.850
 10.00  3.0 -0.511  -0.042  -0.320    0.927  -4.958  -4.175   -3.457
 30.00  3.0 -0.511   1.748   2.603    3.879  -2.212   0.833    1.927
100.00  3.0 -0.511   2.680   5.602    7.286  -1.315   4.475    6.077
  0.01  4.0  0.012   0.568  -2.650    1.159 -99.999 -99.999  -99.999
  0.10  4.0  0.005   0.568  -2.760    1.159 -99.999 -99.999  -99.999
  0.20  4.0 -0.013   0.568  -2.865    1.159 -99.999 -99.999  -99.999
  0.40  4.0 -0.067   0.549  -3.006    1.139 -99.999 -99.999  -99.999
  0.70  4.0 -0.174   0.377  -3.272    0.968 -73.416 -62.076  -62.812
  1.00  4.0 -0.302   0.173  -3.524    0.763 -51.249 -43.529  -44.107
  1.50  4.0 -0.464  -0.054  -3.513    0.536 -33.938 -29.098  -29.496
  2.00  4.0 -0.497  -0.185  -3.126    0.404 -25.265 -22.087  -22.354
  3.00  4.0 -0.507  -0.319  -2.526    0.274 -16.591 -15.004  -15.071
  5.00  4.0 -0.510  -0.365  -1.739    0.262  -9.720  -9.119   -8.851
 10.00  4.0 -0.511  -0.042  -0.320    0.927  -4.958  -4.175   -3.457
 30.00  4.0 -0.511   1.748   2.603    3.879  -2.212   0.833    1.927
100.00  4.0 -0.511   2.680   5.602    7.286  -1.315   4.475    6.077
  0.01  5.0  0.053   0.568  -1.952    1.161 -99.999 -99.999  -99.999
  0.10  5.0  0.052   0.568  -1.961    1.161 -99.999 -99.999  -99.999
  0.20  5.0  0.047   0.568  -1.981    1.161 -99.999 -99.999  -99.999
  0.40  5.0  0.026   0.549  -2.058    1.141 -99.999 -99.999  -99.999
  0.70  5.0 -0.026   0.377  -2.291    0.969 -73.420 -63.143  -63.879
  1.00  5.0 -0.098   0.173  -2.537    0.765 -51.252 -44.560  -45.138
  1.50  5.0 -0.246  -0.054  -2.797    0.537 -33.940 -29.832  -30.229
  2.00  5.0 -0.383  -0.185  -2.844    0.405 -25.266 -22.375  -22.642
  3.00  5.0 -0.476  -0.319  -2.475    0.275 -16.591 -15.057  -15.122
  5.00  5.0 -0.502  -0.365  -1.731    0.263  -9.721  -9.128   -8.858
 10.00  5.0 -0.509  -0.042  -0.319    0.928  -4.958  -4.176   -3.458
 30.00  5.0 -0.511   1.748   2.603    3.879  -2.212   0.833    1.927
100.00  5.0 -0.511   2.680   5.602    7.286  -1.315   4.475    6.077
  0.01  6.0  0.215   0.568  -1.177    1.175 -99.999 -99.999  -99.999
  0.10  6.0  0.214   0.568  -1.177    1.175 -99.999 -99.999  -99.999
  0.20  6.0  0.213   0.568  -1.176    1.175 -99.999 -99.999  -99.999
  0.40  6.0  0.206   0.549  -1.201    1.155 -99.999 -99.999  -99.999
  0.70  6.0  0.189   0.377  -1.378    0.984 -73.450 -64.692  -65.428
  1.00  6.0  0.161   0.173  -1.591    0.779 -51.280 -45.863  -46.442
  1.50  6.0  0.093  -0.054  -1.830    0.551 -33.965 -30.970  -31.366
  2.00  6.0  0.001  -0.185  -1.969    0.419 -25.288 -23.342  -23.600
  3.00  6.0 -0.212  -0.319  -2.060    0.286 -16.604 -15.500  -15.537
  5.00  6.0 -0.420  -0.365  -1.654    0.271  -9.726  -9.210   -8.927
 10.00  6.0 -0.491  -0.042  -0.311    0.933  -4.960  -4.185   -3.467
 30.00  6.0 -0.509   1.749   2.603    3.879  -2.212   0.832    1.927
100.00  6.0 -0.511   2.680   5.602    7.286  -1.315   4.475    6.077
  0.01  7.0  0.711   0.568  -0.267    1.281 -99.999 -99.999  -99.999
  0.10  7.0  0.711   0.568  -0.266    1.281 -99.999 -99.999  -99.999
  0.20  7.0  0.711   0.568  -0.266    1.281 -99.999 -99.999  -99.999
  0.40  7.0  0.708   0.549  -0.285    1.262 -99.999 -99.999  -99.999
  0.70  7.0  0.701   0.377  -0.455    1.091 -73.709 -68.375  -69.111
  1.00  7.0  0.689   0.173  -0.655    0.888 -51.535 -48.526  -49.103
  1.50  7.0  0.662  -0.054  -0.875    0.662 -34.210 -32.881  -33.235
  2.00  7.0  0.622  -0.185  -1.000    0.532 -25.517 -24.908  -25.022
  3.00  7.0  0.510  -0.319  -1.120    0.403 -16.746 -16.714  -16.465
  5.00  7.0  0.187  -0.364  -1.111    0.376  -9.804  -9.821   -9.388
 10.00  7.0 -0.315  -0.040  -0.227    0.983  -4.978  -4.271   -3.551
 30.00  7.0 -0.490   1.749   2.606    3.882  -2.213   0.829    1.924
100.00  7.0 -0.509   2.680   5.602    7.286  -1.315   4.475    6.077
  0.01  8.0  1.936   0.568   0.768    1.850 -99.999 -99.999  -99.999
  0.10  8.0  1.936   0.568   0.768    1.850 -99.999 -99.999  -99.999
  0.20  8.0  1.935   0.568   0.768    1.849 -99.999 -99.999  -99.999
  0.40  8.0  1.934   0.549   0.749    1.830 -99.999 -99.999  -99.999
  0.70  8.0  1.931   0.377   0.580    1.660 -76.598 -77.231  -77.251
  1.00  8.0  1.925   0.173   0.380    1.459 -53.972 -54.756  -54.502
  1.50  8.0  1.913  -0.054   0.160    1.237 -36.152 -37.084  -36.539
  2.00  8.0  1.895  -0.185   0.036    1.111 -27.078 -28.114  -27.374
  3.00  8.0  1.844  -0.319  -0.081    0.990 -17.960 -18.954  -18.111
  5.00  8.0  1.681  -0.363  -0.092    0.976 -10.494 -11.327  -10.463
 10.00  8.0  0.982  -0.032   0.354    1.423  -5.212  -4.917   -4.172
 30.00  8.0 -0.302   1.751   2.637    3.911  -2.225   0.798    1.893
100.00  8.0 -0.492   2.680   5.603    7.286  -1.315   4.474    6.076
  0.01  9.0  4.671   0.568   2.009    3.016 -99.999 -99.999  -99.999
  0.10  9.0  4.671   0.568   2.009    3.016 -99.999 -99.999  -99.999
  0.20  9.0  4.671   0.568   2.009    3.016 -99.999 -99.999  -99.999
  0.40  9.0  4.671   0.549   1.989    2.997 -99.999 -99.999  -99.999
  0.70  9.0  4.665   0.377   1.819    2.826 -96.236 -96.922  -96.914
  1.00  9.0  4.665   0.173   1.620    2.626 -67.715 -68.566  -68.272
  1.50  9.0  4.660  -0.054   1.400    2.405 -45.304 -46.316  -45.721
  2.00  9.0  4.650  -0.185   1.274    2.279 -33.982 -35.058  -34.298
  3.00  9.0  4.625  -0.319   1.154    2.158 -22.545 -23.626  -22.726
  5.00  9.0  4.551  -0.363   1.136    2.140 -13.309 -14.220  -13.320
 10.00  9.0  4.197  -0.030   1.519    2.529  -6.552  -6.534   -5.760
 30.00  9.0  1.461   1.768   2.917    4.183  -2.367   0.506    1.600
100.00  9.0 -0.324   2.683   5.611    7.295  -1.319   4.466    6.068
  0.01 10.0 10.608   0.568   3.590    4.625 -99.999 -99.999  -99.999
  0.10 10.0 10.608   0.568   3.590    4.625 -99.999 -99.999  -99.999
  0.20 10.0 10.608   0.568   3.590    4.625 -99.999 -99.999  -99.999
  0.40 10.0 10.608   0.549   3.571    4.606 -99.999 -99.999  -99.999
  0.70 10.0 10.608   0.377   3.401    4.436 -99.999 -99.999  -99.999
  1.00 10.0 10.603   0.173   3.198    4.234 -97.641 -98.492  -98.199
  1.50 10.0 10.603  -0.054   2.974    4.011 -65.272 -66.284  -65.689
  2.00 10.0 10.598  -0.185   2.845    3.884 -48.971 -50.047  -49.287
  3.00 10.0 10.588  -0.319   2.715    3.757 -32.564 -33.644  -32.745
  5.00 10.0 10.552  -0.363   2.674    3.723 -19.359 -20.269  -19.370
 10.00 10.0 10.389  -0.030   3.000    4.063  -9.665  -9.655   -8.879
 30.00 10.0  8.651   1.787   3.947    5.228  -3.344  -0.697    0.395
100.00 10.0  1.351   2.706   5.692    7.377  -1.361   4.383    5.984
  0.01 11.0 23.419   0.568   5.281    6.574 -99.999 -99.999  -99.999
  0.10 11.0 23.424   0.568   5.281    6.574 -99.999 -99.999  -99.999
  0.20 11.0 23.419   0.568   5.281    6.574 -99.999 -99.999  -99.999
  0.40 11.0 23.419   0.549   5.261    6.554 -99.999 -99.999  -99.999
  0.70 11.0 23.424   0.377   5.091    6.384 -99.999 -99.999  -99.999
  1.00 11.0 23.419   0.173   4.887    6.180 -99.999 -99.999  -99.999
  1.50 11.0 23.419  -0.054   4.660    5.955 -99.999 -99.999  -99.999
  2.00 11.0 23.419  -0.185   4.529    5.824 -81.280 -82.355  -81.596
  3.00 11.0 23.414  -0.319   4.395    5.692 -54.111 -55.192  -54.293
  5.00 11.0 23.399  -0.363   4.344    5.644 -32.309 -33.218  -32.319
 10.00 11.0 23.322  -0.030   4.648    5.952 -16.184 -16.173  -15.398
 30.00 11.0 22.504   1.788   5.360    6.762  -5.651  -3.024   -1.932
100.00 11.0 14.012   2.802   6.286    7.986  -1.796   3.749    5.349
