 neg. daughter si29 z=14 n=15 a=29 Q=-21.8937
 pos. daughter al29 z=13 n=16 a=29 Q=-18.2120
              +++++++++si29 -->al29 +++++++++---------al29 -->si29 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -2.719 -99.999   -2.590
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -2.719 -55.202   -2.590
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -2.719 -28.298   -2.590
  0.40  1.0 -0.306 -67.929 -56.302  -57.276  -2.719 -14.301   -2.590
  0.70  1.0 -0.503 -41.483 -35.428  -36.149  -2.719  -8.511   -2.590
  1.00  1.0 -0.511 -30.847 -25.933  -26.491  -2.719  -7.023   -2.590
  1.50  1.0 -0.511 -22.386 -18.317  -18.683  -2.719  -5.770   -2.589
  2.00  1.0 -0.511 -17.954 -14.372  -14.598  -2.718  -5.043   -2.583
  3.00  1.0 -0.511 -13.236 -10.218  -10.233  -2.691  -4.147   -2.502
  5.00  1.0 -0.511  -8.424  -6.515   -6.249  -2.386  -3.076   -1.925
 10.00  1.0 -0.511  -4.536  -2.950   -2.346  -0.798  -1.455   -0.016
 30.00  1.0 -0.511  -0.054   1.291    2.356   1.149   1.579    2.900
100.00  1.0 -0.511   2.437   4.800    6.460   1.853   4.724    6.372
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -2.719 -99.999   -2.590
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -2.719 -56.204   -2.590
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -2.719 -29.298   -2.590
  0.40  2.0 -0.227 -67.929 -55.303  -56.276  -2.719 -15.301   -2.590
  0.70  2.0 -0.446 -41.483 -35.015  -35.736  -2.719  -8.924   -2.590
  1.00  2.0 -0.506 -30.847 -25.912  -26.469  -2.719  -7.044   -2.590
  1.50  2.0 -0.511 -22.386 -18.315  -18.681  -2.719  -5.771   -2.589
  2.00  2.0 -0.511 -17.954 -14.372  -14.597  -2.718  -5.043   -2.583
  3.00  2.0 -0.511 -13.236 -10.218  -10.233  -2.691  -4.147   -2.503
  5.00  2.0 -0.511  -8.424  -6.515   -6.249  -2.386  -3.076   -1.925
 10.00  2.0 -0.511  -4.536  -2.950   -2.346  -0.798  -1.455   -0.016
 30.00  2.0 -0.511  -0.054   1.291    2.356   1.149   1.579    2.900
100.00  2.0 -0.511   2.437   4.800    6.460   1.853   4.724    6.372
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -2.719 -99.999   -2.590
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -2.719 -57.221   -2.590
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -2.719 -30.304   -2.590
  0.40  3.0 -0.147 -67.929 -54.300  -55.274  -2.719 -16.303   -2.590
  0.70  3.0 -0.314 -41.483 -34.066  -34.788  -2.719  -9.872   -2.590
  1.00  3.0 -0.465 -30.847 -25.705  -26.263  -2.719  -7.250   -2.590
  1.50  3.0 -0.506 -22.385 -18.301  -18.667  -2.719  -5.786   -2.589
  2.00  3.0 -0.510 -17.954 -14.369  -14.594  -2.718  -5.046   -2.583
  3.00  3.0 -0.511 -13.236 -10.217  -10.232  -2.691  -4.148   -2.503
  5.00  3.0 -0.511  -8.424  -6.515   -6.249  -2.386  -3.076   -1.925
 10.00  3.0 -0.511  -4.536  -2.950   -2.346  -0.798  -1.455   -0.016
 30.00  3.0 -0.511  -0.054   1.291    2.356   1.149   1.579    2.900
100.00  3.0 -0.511   2.437   4.800    6.460   1.853   4.724    6.372
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -2.720 -99.999   -2.591
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -2.720 -58.378   -2.591
