 neg. daughter v51  z=23 n=28 a=51 Q=-52.1991
 pos. daughter ti51 z=22 n=29 a=51 Q=-49.7330
              +++++++++v51  -->ti51 +++++++++---------ti51 -->v51  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -2.671 -99.999   -2.573
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -2.671 -55.714   -2.573
  0.20  1.0 -0.134 -99.999 -73.230  -74.511  -2.671 -28.677   -2.573
  0.40  1.0 -0.306 -99.999 -41.715  -42.689  -2.671 -14.582   -2.573
  0.70  1.0 -0.503 -67.184 -27.406  -28.129  -2.671  -8.735   -2.573
  1.00  1.0 -0.511 -46.911 -20.546  -21.105  -2.671  -7.218   -2.573
  1.50  1.0 -0.511 -31.156 -14.992  -15.360  -2.671  -5.941   -2.573
  2.00  1.0 -0.511 -23.291 -12.091  -12.319  -2.666  -5.204   -2.562
  3.00  1.0 -0.511 -15.440  -8.987   -9.014  -2.578  -4.299   -2.399
  5.00  1.0 -0.511  -9.138  -6.042   -5.824  -2.039  -3.202   -1.639
 10.00  1.0 -0.511  -4.254  -2.843   -2.283  -0.612  -1.617    0.074
 30.00  1.0 -0.511   0.156   1.436    2.576   0.825   1.347    2.631
100.00  1.0 -0.511   2.596   5.037    6.732   1.332   4.574    6.182
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -2.671 -99.999   -2.573
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -2.671 -56.716   -2.573
  0.20  2.0 -0.095 -99.999 -72.230  -73.510  -2.671 -29.677   -2.573
  0.40  2.0 -0.227 -99.999 -40.715  -41.689  -2.671 -15.582   -2.573
  0.70  2.0 -0.446 -67.184 -26.993  -27.716  -2.671  -9.148   -2.573
  1.00  2.0 -0.506 -46.911 -20.524  -21.083  -2.671  -7.240   -2.573
  1.50  2.0 -0.511 -31.156 -14.991  -15.359  -2.671  -5.942   -2.573
  2.00  2.0 -0.511 -23.291 -12.091  -12.318  -2.666  -5.204   -2.562
  3.00  2.0 -0.511 -15.440  -8.987   -9.014  -2.578  -4.299   -2.399
  5.00  2.0 -0.511  -9.138  -6.042   -5.824  -2.039  -3.202   -1.639
 10.00  2.0 -0.511  -4.254  -2.843   -2.283  -0.612  -1.617    0.074
 30.00  2.0 -0.511   0.156   1.436    2.576   0.825   1.347    2.631
100.00  2.0 -0.511   2.596   5.037    6.732   1.332   4.574    6.182
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -2.671 -99.999   -2.574
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -2.671 -57.734   -2.573
  0.20  3.0 -0.055 -99.999 -71.224  -72.505  -2.671 -30.683   -2.573
  0.40  3.0 -0.147 -99.999 -39.712  -40.686  -2.671 -16.585   -2.573
  0.70  3.0 -0.314 -67.184 -26.045  -26.768  -2.671 -10.096   -2.573
  1.00  3.0 -0.465 -46.911 -20.318  -20.877  -2.671  -7.446   -2.573
  1.50  3.0 -0.506 -31.156 -14.976  -15.344  -2.671  -5.957   -2.573
  2.00  3.0 -0.510 -23.291 -12.087  -12.315  -2.666  -5.208   -2.562
  3.00  3.0 -0.511 -15.440  -8.986   -9.013  -2.578  -4.300   -2.399
  5.00  3.0 -0.511  -9.138  -6.041   -5.823  -2.039  -3.202   -1.639
 10.00  3.0 -0.511  -4.254  -2.843   -2.283  -0.612  -1.617    0.074
 30.00  3.0 -0.511   0.156   1.436    2.576   0.825   1.347    2.631
100.00  3.0 -0.511   2.596   5.037    6.732   1.332   4.574    6.182
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -2.672 -99.999   -2.575
