 neg. daughter cr49 z=24 n=25 a=49 Q=-45.3290
 pos. daughter v49  z=23 n=26 a=49 Q=-47.9569
              +++++++++cr49 -->v49  +++++++++---------v49  -->cr49 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -3.494  -7.334   -3.545 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -3.494  -7.836   -3.545 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -3.494  -7.977   -3.545 -99.999 -70.780  -72.059
  0.40  1.0 -0.306  -3.494  -8.105   -3.545 -99.999 -36.289  -37.259
  0.70  1.0 -0.503  -3.491  -7.549   -3.541 -73.497 -21.623  -22.340
  1.00  1.0 -0.511  -3.484  -6.268   -3.528 -50.925 -16.527  -17.080
  1.50  1.0 -0.511  -3.468  -5.113   -3.478 -33.358 -12.395  -12.756
  2.00  1.0 -0.511  -3.452  -4.444   -3.366 -24.565 -10.181  -10.403
  3.00  1.0 -0.511  -3.410  -3.622   -2.950 -15.765  -7.749   -7.773
  5.00  1.0 -0.511  -3.185  -2.670   -2.042  -8.743  -5.470   -5.242
 10.00  1.0 -0.511  -2.089  -1.341   -0.505  -3.499  -3.117   -2.385
 30.00  1.0 -0.511   0.973   1.749    2.985   0.003   0.726    1.915
100.00  1.0 -0.511   2.405   5.104    6.785   1.171   4.398    6.017
  0.01  2.0 -0.001  -3.494  -6.355   -3.543 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -3.494  -6.836   -3.545 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -3.494  -6.977   -3.545 -99.999 -71.781  -73.060
  0.40  2.0 -0.227  -3.494  -7.105   -3.545 -99.999 -37.288  -38.259
  0.70  2.0 -0.446  -3.491  -7.137   -3.541 -73.497 -22.035  -22.753
  1.00  2.0 -0.506  -3.484  -6.246   -3.528 -50.925 -16.549  -17.101
  1.50  2.0 -0.511  -3.468  -5.112   -3.478 -33.358 -12.397  -12.758
  2.00  2.0 -0.511  -3.452  -4.443   -3.366 -24.565 -10.181  -10.403
  3.00  2.0 -0.511  -3.410  -3.622   -2.950 -15.765  -7.749   -7.773
  5.00  2.0 -0.511  -3.185  -2.670   -2.042  -8.743  -5.470   -5.242
 10.00  2.0 -0.511  -2.089  -1.341   -0.505  -3.499  -3.117   -2.385
 30.00  2.0 -0.511   0.973   1.749    2.985   0.003   0.726    1.915
100.00  2.0 -0.511   2.405   5.104    6.785   1.171   4.398    6.017
  0.01  3.0  0.003  -3.494  -5.454   -3.532 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -3.494  -5.842   -3.540 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -3.494  -5.979   -3.541 -99.999 -72.787  -74.066
  0.40  3.0 -0.147  -3.494  -6.105   -3.542 -99.999 -38.291  -39.261
  0.70  3.0 -0.314  -3.491  -6.189   -3.538 -73.497 -22.984  -23.701
  1.00  3.0 -0.465  -3.484  -6.040   -3.526 -50.925 -16.755  -17.307
  1.50  3.0 -0.506  -3.468  -5.097   -3.477 -33.358 -12.411  -12.772
  2.00  3.0 -0.510  -3.452  -4.440   -3.365 -24.565 -10.184  -10.406
  3.00  3.0 -0.511  -3.410  -3.622   -2.950 -15.765  -7.749   -7.773
  5.00  3.0 -0.511  -3.185  -2.670   -2.042  -8.743  -5.470   -5.242
 10.00  3.0 -0.511  -2.089  -1.341   -0.505  -3.499  -3.117   -2.385
 30.00  3.0 -0.511   0.973   1.749    2.985   0.003   0.726    1.915
100.00  3.0 -0.511   2.405   5.104    6.785   1.171   4.398    6.017
  0.01  4.0  0.012  -3.494  -4.790   -3.488 -99.999 -99.999  -99.999
  0.10  4.0  0.005  -3.494  -4.898   -3.500 -99.999 -99.999  -99.999
  0.20  4.0 -0.013  -3.494  -4.999   -3.508 -99.999 -73.841  -75.120
  0.40  4.0 -0.067  -3.494  -5.111   -3.516 -99.999 -39.309  -40.279
  0.70  4.0 -0.174  -3.491  -5.191   -3.517 -73.497 -23.990  -24.707
  1.00  4.0 -0.302  -3.484  -5.223   -3.507 -50.925 -17.576  -18.129
  1.50  4.0 -0.464  -3.468  -4.957   -3.466 -33.358 -12.553  -12.914
  2.00  4.0 -0.497  -3.452  -4.409   -3.357 -24.565 -10.216  -10.438
  3.00  4.0 -0.507  -3.410  -3.617   -2.946 -15.765  -7.755   -7.779
  5.00  4.0 -0.510  -3.185  -2.669   -2.042  -8.743  -5.471   -5.243
 10.00  4.0 -0.511  -2.089  -1.341   -0.505  -3.499  -3.117   -2.385
 30.00  4.0 -0.511   0.973   1.749    2.985   0.003   0.726    1.915
100.00  4.0 -0.511   2.405   5.104    6.785   1.171   4.398    6.017
  0.01  5.0  0.053  -3.494  -4.082   -3.307 -99.999 -99.999  -99.999
  0.10  5.0  0.052  -3.494  -4.090   -3.311 -99.999 -99.999  -99.999
  0.20  5.0  0.047  -3.494  -4.107   -3.317 -99.999 -75.348  -76.627
  0.40  5.0  0.026  -3.494  -4.158   -3.336 -99.999 -40.477  -41.448
  0.70  5.0 -0.026  -3.491  -4.206   -3.349 -73.497 -25.057  -25.774
  1.00  5.0 -0.098  -3.484  -4.233   -3.348 -50.925 -18.608  -19.161
  1.50  5.0 -0.246  -3.468  -4.240   -3.330 -33.358 -13.286  -13.648
  2.00  5.0 -0.383  -3.452  -4.127   -3.267 -24.565 -10.504  -10.726
  3.00  5.0 -0.476  -3.409  -3.565   -2.911 -15.765  -7.808   -7.832
  5.00  5.0 -0.502  -3.184  -2.661   -2.034  -8.743  -5.479   -5.251
 10.00  5.0 -0.509  -2.089  -1.340   -0.504  -3.499  -3.118   -2.386
 30.00  5.0 -0.511   0.973   1.749    2.985   0.003   0.726    1.915
100.00  5.0 -0.511   2.405   5.104    6.785   1.171   4.398    6.017
  0.01  6.0  0.215  -3.494  -3.269   -2.774 -99.999 -99.999  -99.999
  0.10  6.0  0.214  -3.494  -3.270   -2.774 -99.999 -99.999  -99.999
  0.20  6.0  0.213  -3.494  -3.268   -2.772 -99.999 -79.533  -80.812
  0.40  6.0  0.206  -3.494  -3.270   -2.773 -99.999 -42.750  -43.721
  0.70  6.0  0.189  -3.491  -3.270   -2.768 -73.498 -26.607  -27.324
  1.00  6.0  0.161  -3.484  -3.269   -2.760 -50.926 -19.911  -20.464
  1.50  6.0  0.093  -3.468  -3.259   -2.737 -33.359 -14.424  -14.786
