 neg. daughter ni58 z=28 n=30 a=57 Q=-60.2243
 pos. daughter co58 z=27 n=31 a=58 Q=-59.8440
              +++++++++ni58 -->co58 +++++++++---------co58 -->ni58 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  1.0 -0.058 -83.079 -81.198  -81.211 -69.184 -62.162  -63.688
  0.20  1.0 -0.134 -46.429 -44.685  -44.694 -38.175 -33.611  -34.816
  0.40  1.0 -0.306 -28.103 -26.480  -26.479 -22.789 -18.658  -19.510
  0.70  1.0 -0.503 -20.174 -18.055  -18.037 -16.247 -12.199  -12.794
  1.00  1.0 -0.511 -15.632 -13.604  -13.557 -13.650 -10.344  -10.768
  1.50  1.0 -0.511 -11.458  -9.971   -9.880 -11.632  -8.688   -8.923
  2.00  1.0 -0.511  -9.272  -8.028   -7.879  -9.752  -7.686   -7.782
  3.00  1.0 -0.511  -6.844  -5.819   -5.536  -6.731  -6.367   -6.023
  5.00  1.0 -0.511  -4.714  -3.521   -3.039  -4.258  -4.729   -3.771
 10.00  1.0 -0.511  -2.438  -1.067   -0.409  -2.079  -2.438   -1.384
 30.00  1.0 -0.511   0.900   2.235    3.364  -0.254   1.184    2.378
100.00  1.0 -0.511   3.023   5.377    7.066   0.399   4.559    6.173
  0.01  2.0 -0.001 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  2.0 -0.038 -83.079 -80.198  -80.212 -69.184 -63.164  -64.690
  0.20  2.0 -0.095 -46.429 -43.685  -43.694 -38.175 -34.612  -35.817
  0.40  2.0 -0.227 -28.103 -25.480  -25.480 -22.789 -19.658  -20.510
  0.70  2.0 -0.446 -20.174 -17.643  -17.624 -16.247 -12.612  -13.207
  1.00  2.0 -0.506 -15.632 -13.583  -13.536 -13.650 -10.365  -10.790
  1.50  2.0 -0.511 -11.458  -9.970   -9.878 -11.632  -8.689   -8.925
  2.00  2.0 -0.511  -9.272  -8.027   -7.879  -9.752  -7.687   -7.782
  3.00  2.0 -0.511  -6.844  -5.819   -5.536  -6.731  -6.367   -6.023
  5.00  2.0 -0.511  -4.714  -3.521   -3.039  -4.258  -4.729   -3.771
 10.00  2.0 -0.511  -2.438  -1.067   -0.409  -2.079  -2.438   -1.384
 30.00  2.0 -0.511   0.900   2.235    3.364  -0.254   1.184    2.378
100.00  2.0 -0.511   3.023   5.377    7.066   0.399   4.559    6.173
  0.01  3.0  0.003 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  3.0 -0.018 -83.079 -79.204  -79.217 -69.190 -64.181  -65.707
  0.20  3.0 -0.055 -46.429 -42.687  -42.696 -38.179 -35.618  -36.820
  0.40  3.0 -0.147 -28.103 -24.480  -24.479 -22.791 -20.660  -21.510
  0.70  3.0 -0.314 -20.174 -16.695  -16.677 -16.248 -13.560  -14.155
  1.00  3.0 -0.465 -15.632 -13.377  -13.331 -13.650 -10.572  -10.996
  1.50  3.0 -0.506 -11.458  -9.955   -9.864 -11.632  -8.704   -8.939
  2.00  3.0 -0.510  -9.272  -8.024   -7.876  -9.752  -7.690   -7.785
  3.00  3.0 -0.511  -6.844  -5.819   -5.535  -6.731  -6.368   -6.023
  5.00  3.0 -0.511  -4.714  -3.521   -3.039  -4.258  -4.730   -3.771
 10.00  3.0 -0.511  -2.438  -1.067   -0.409  -2.079  -2.438   -1.384
 30.00  3.0 -0.511   0.900   2.235    3.364  -0.254   1.184    2.378
100.00  3.0 -0.511   3.023   5.377    7.066   0.399   4.559    6.173
  0.01  4.0  0.012 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  4.0  0.005 -83.079 -78.259  -78.271 -69.241 -65.337  -66.863
  0.20  4.0 -0.013 -46.429 -41.706  -41.714 -38.214 -36.672  -37.855
  0.40  4.0 -0.067 -28.103 -23.486  -23.484 -22.811 -21.678  -22.505
  0.70  4.0 -0.174 -20.174 -15.697  -15.678 -16.260 -14.566  -15.158
  1.00  4.0 -0.302 -15.632 -12.559  -12.513 -13.657 -11.393  -11.817
  1.50  4.0 -0.464 -11.457  -9.814   -9.725 -11.634  -8.845   -9.081
  2.00  4.0 -0.497  -9.271  -7.993   -7.846  -9.752  -7.721   -7.816
  3.00  4.0 -0.507  -6.844  -5.814   -5.530  -6.731  -6.373   -6.026
  5.00  4.0 -0.510  -4.714  -3.520   -3.038  -4.258  -4.730   -3.771
 10.00  4.0 -0.511  -2.438  -1.067   -0.409  -2.079  -2.438   -1.384
 30.00  4.0 -0.511   0.900   2.235    3.364  -0.254   1.184    2.378
100.00  4.0 -0.511   3.023   5.377    7.066   0.399   4.559    6.173
  0.01  5.0  0.053 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  5.0  0.052 -83.079 -77.445  -77.450 -69.593 -67.681  -69.192
  0.20  5.0  0.047 -46.429 -40.810  -40.812 -38.514 -38.179  -39.152
  0.40  5.0  0.026 -28.103 -22.528  -22.522 -23.004 -22.847  -23.514
  0.70  5.0 -0.026 -20.174 -14.710  -14.688 -16.370 -15.633  -16.194
  1.00  5.0 -0.098 -15.632 -11.566  -11.518 -13.728 -12.425  -12.843
  1.50  5.0 -0.246 -11.457  -9.095   -9.008 -11.668  -9.578   -9.813
  2.00  5.0 -0.383  -9.270  -7.710   -7.567  -9.755  -8.009   -8.094
